x,y
6.340624981677065,36.7555983858507
6.316414501209941,36.87905481300555
6.292538984922003,37.00266427330754
6.268999437957078,37.1264230812293
6.245796865458986,37.25032755124349
6.222932272571551,37.374373997822744
6.200406664438598,37.49855873543972
6.178221046203948,37.62287807856706
6.1563764230114275,37.747328341677424
6.134873800004857,37.87190583924344
6.113714182328063,37.99660688573776
6.092898575124868,38.121427795633046
6.072427983539093,38.246364883401924
6.052303412714567,38.37141446351704
6.032525867795107,38.49657285045107
6.013096353924542,38.62183635867664
5.994015876246691,38.74720130266639
5.975285439905382,38.87266399689299
5.956906050044435,38.99822075582907
5.938878711807675,39.12386789394727
5.921204430338926,39.24960172572026
5.903884210782009,39.37541856562068
5.886919058280751,39.50131472812116
5.870309977978974,39.627286527694366
5.854057975020499,39.75333027881294
5.838164054549154,39.87944229594952
5.82262922170876,40.00561889357677
5.80745448164314,40.13185638616732
5.79264083949612,40.258151088193834
5.778189300411522,40.384499314128945
5.764100869533168,40.51089737844531
5.750376552004884,40.63734159561557
5.737017352970492,40.763828280112364
5.724024277573816,40.89035374640836
5.71139833095868,41.01691430897618
5.699140518268907,41.1435062822885
5.68725184464832,41.27012598081795
5.675733315240743,41.396769719037174
5.66458593519,41.523433811418826
5.653810709639915,41.65011457243555
5.6434086437343085,41.77680831655999
5.633380742617007,41.90351135826481
5.623728011431835,42.03022001202264
5.614451455322612,42.156930592306125
5.605552079433165,42.28363941358792
5.597030888907316,42.41034279034068
5.588888888888888,42.53703703703703
5.581127084521706,42.66371846814964
